Timestamp,Memory_Usage_Percent,Memory_Used_GB,Memory_Total_GB
2026-02-16 16:33:49,8.8,22.54,255.69
2026-02-16 16:33:59,8.8,22.53,255.69
2026-02-16 16:34:09,8.8,22.52,255.69
2026-02-16 16:34:19,8.8,22.53,255.69
2026-02-16 16:34:29,8.8,22.54,255.69
2026-02-16 16:34:39,8.8,22.54,255.69
2026-02-16 16:34:49,8.8,22.53,255.69
2026-02-16 16:34:59,8.8,22.53,255.69
2026-02-16 16:35:09,8.8,22.53,255.69
2026-02-16 16:35:19,8.8,22.53,255.69
2026-02-16 16:35:29,8.8,22.53,255.69
2026-02-16 16:35:39,8.8,22.53,255.69
2026-02-16 16:35:49,8.8,22.53,255.69
2026-02-16 16:35:59,8.8,22.53,255.69
2026-02-16 16:36:09,8.8,22.53,255.69
2026-02-16 16:36:19,8.8,22.53,255.69
2026-02-16 16:36:29,8.8,22.53,255.69
2026-02-16 16:36:39,8.8,22.54,255.69
2026-02-16 16:36:49,8.8,22.54,255.69
2026-02-16 16:36:59,8.8,22.53,255.69
2026-02-16 16:37:09,8.8,22.53,255.69
2026-02-16 16:37:19,8.8,22.53,255.69
2026-02-16 16:37:29,8.8,22.54,255.69
2026-02-16 16:37:39,8.8,22.54,255.69
2026-02-16 16:37:49,8.8,22.54,255.69
2026-02-16 16:37:59,8.8,22.53,255.69
2026-02-16 16:38:09,8.8,22.53,255.69
2026-02-16 16:38:19,8.8,22.53,255.69
2026-02-16 16:38:29,8.8,22.53,255.69
2026-02-16 16:38:39,8.8,22.53,255.69
2026-02-16 16:38:49,8.8,22.55,255.69
2026-02-16 16:38:59,8.8,22.53,255.69
2026-02-16 16:39:09,8.8,22.53,255.69
2026-02-16 16:39:19,8.8,22.53,255.69
2026-02-16 16:39:30,8.8,22.54,255.69
2026-02-16 16:39:40,8.8,22.54,255.69
2026-02-16 16:39:50,8.8,22.54,255.69
2026-02-16 16:40:00,8.8,22.53,255.69
2026-02-16 16:40:10,8.8,22.53,255.69
2026-02-16 16:40:20,8.8,22.53,255.69
2026-02-16 16:40:30,8.8,22.54,255.69
2026-02-16 16:40:40,8.8,22.53,255.69
2026-02-16 16:40:50,8.8,22.53,255.69
2026-02-16 16:41:00,8.8,22.54,255.69
2026-02-16 16:41:10,8.8,22.58,255.69
2026-02-16 16:41:20,8.8,22.57,255.69
2026-02-16 16:41:30,8.8,22.58,255.69
2026-02-16 16:41:40,8.8,22.53,255.69
2026-02-16 16:41:50,8.8,22.54,255.69
2026-02-16 16:42:00,8.8,22.54,255.69
2026-02-16 16:42:10,8.8,22.54,255.69
2026-02-16 16:42:20,8.8,22.54,255.69
2026-02-16 16:42:30,8.8,22.54,255.69
2026-02-16 16:42:40,8.8,22.56,255.69
2026-02-16 16:42:50,8.8,22.57,255.69
2026-02-16 16:43:00,8.8,22.51,255.69
2026-02-16 16:43:10,8.8,22.52,255.69
2026-02-16 16:43:20,8.8,22.54,255.69
2026-02-16 16:43:30,8.8,22.52,255.69
2026-02-16 16:43:40,8.8,22.54,255.69
2026-02-16 16:43:50,8.8,22.52,255.69
2026-02-16 16:44:00,8.8,22.53,255.69
2026-02-16 16:44:10,8.8,22.52,255.69
2026-02-16 16:44:20,8.8,22.52,255.69
2026-02-16 16:44:30,8.8,22.53,255.69
2026-02-16 16:44:40,8.8,22.52,255.69
2026-02-16 16:44:50,8.8,22.51,255.69
2026-02-16 16:45:00,8.8,22.52,255.69
2026-02-16 16:45:10,8.8,22.52,255.69
2026-02-16 16:45:20,8.8,22.52,255.69
2026-02-16 16:45:30,8.8,22.52,255.69
2026-02-16 16:45:40,8.8,22.52,255.69
2026-02-16 16:45:50,8.8,22.54,255.69
2026-02-16 16:46:00,8.8,22.53,255.69
2026-02-16 16:46:10,8.8,22.53,255.69
2026-02-16 16:46:20,8.8,22.56,255.69
2026-02-16 16:46:30,8.8,22.51,255.69
2026-02-16 16:46:40,8.8,22.53,255.69
2026-02-16 16:46:50,8.8,22.55,255.69
2026-02-16 16:47:00,8.8,22.52,255.69
2026-02-16 16:47:11,8.8,22.52,255.69
2026-02-16 16:47:21,8.8,22.52,255.69
2026-02-16 16:47:31,8.8,22.52,255.69
2026-02-16 16:47:41,8.8,22.53,255.69
2026-02-16 16:47:51,8.8,22.52,255.69
2026-02-16 16:48:01,8.8,22.53,255.69
2026-02-16 16:48:11,8.8,22.51,255.69
2026-02-16 16:48:21,8.8,22.52,255.69
2026-02-16 16:48:31,8.8,22.52,255.69
2026-02-16 16:48:41,8.8,22.51,255.69
2026-02-16 16:48:51,8.8,22.53,255.69
2026-02-16 16:49:01,8.8,22.53,255.69
2026-02-16 16:49:11,8.8,22.52,255.69
2026-02-16 16:49:21,8.8,22.52,255.69
2026-02-16 16:49:31,8.8,22.53,255.69
2026-02-16 16:49:41,8.8,22.52,255.69
2026-02-16 16:49:51,8.8,22.52,255.69
2026-02-16 16:50:01,8.8,22.52,255.69
2026-02-16 16:50:11,8.8,22.52,255.69
2026-02-16 16:50:21,8.8,22.53,255.69
2026-02-16 16:50:31,8.8,22.52,255.69
2026-02-16 16:50:41,8.8,22.53,255.69
2026-02-16 16:50:51,8.8,22.51,255.69
2026-02-16 16:51:01,8.8,22.54,255.69
2026-02-16 16:51:11,8.8,22.53,255.69
2026-02-16 16:51:21,8.8,22.53,255.69
2026-02-16 16:51:31,8.8,22.52,255.69
2026-02-16 16:51:41,8.8,22.52,255.69
2026-02-16 16:51:51,8.8,22.52,255.69
2026-02-16 16:52:01,8.8,22.53,255.69
2026-02-16 16:52:11,8.8,22.53,255.69
2026-02-16 16:52:21,8.8,22.52,255.69
2026-02-16 16:52:31,8.8,22.53,255.69
2026-02-16 16:52:41,8.8,22.52,255.69
2026-02-16 16:52:51,8.8,22.53,255.69
2026-02-16 16:53:01,8.8,22.52,255.69
2026-02-16 16:53:11,8.8,22.53,255.69
2026-02-16 16:53:21,8.8,22.52,255.69
2026-02-16 16:53:31,8.8,22.52,255.69
2026-02-16 16:53:41,8.8,22.52,255.69
2026-02-16 16:53:51,8.8,22.53,255.69
2026-02-16 16:54:01,8.8,22.53,255.69
2026-02-16 16:54:11,8.8,22.53,255.69
2026-02-16 16:54:21,8.8,22.52,255.69
2026-02-16 16:54:31,8.8,22.53,255.69
2026-02-16 16:54:41,8.8,22.53,255.69
2026-02-16 16:54:51,8.8,22.53,255.69
2026-02-16 16:55:02,8.8,22.52,255.69
2026-02-16 16:55:12,8.8,22.53,255.69
2026-02-16 16:55:22,8.8,22.52,255.69
2026-02-16 16:55:32,8.8,22.53,255.69
2026-02-16 16:55:42,8.8,22.52,255.69
2026-02-16 16:55:52,8.8,22.53,255.69
2026-02-16 16:56:02,8.8,22.54,255.69
2026-02-16 16:56:12,8.8,22.55,255.69
2026-02-16 16:56:22,8.8,22.55,255.69
2026-02-16 16:56:32,8.8,22.54,255.69
2026-02-16 16:56:42,8.8,22.54,255.69
2026-02-16 16:56:52,8.8,22.54,255.69
2026-02-16 16:57:02,8.8,22.56,255.69
2026-02-16 16:57:12,8.8,22.56,255.69
2026-02-16 16:57:22,8.8,22.54,255.69
2026-02-16 16:57:32,8.8,22.54,255.69
2026-02-16 16:57:42,8.8,22.54,255.69
2026-02-16 16:57:52,8.8,22.54,255.69
2026-02-16 16:58:02,8.8,22.55,255.69
2026-02-16 16:58:12,8.8,22.55,255.69
2026-02-16 16:58:22,8.8,22.55,255.69
2026-02-16 16:58:32,8.8,22.54,255.69
2026-02-16 16:58:42,8.8,22.55,255.69
2026-02-16 16:58:52,8.8,22.56,255.69
2026-02-16 16:59:02,8.8,22.54,255.69
2026-02-16 16:59:12,8.8,22.55,255.69
2026-02-16 16:59:22,8.8,22.54,255.69
2026-02-16 16:59:32,8.8,22.54,255.69
2026-02-16 16:59:42,8.8,22.55,255.69
2026-02-16 16:59:52,8.8,22.55,255.69
2026-02-16 17:00:02,8.8,22.54,255.69
2026-02-16 17:00:12,8.8,22.54,255.69
2026-02-16 17:00:22,8.8,22.53,255.69
2026-02-16 17:00:32,8.8,22.54,255.69
2026-02-16 17:00:42,8.8,22.54,255.69
2026-02-16 17:00:52,8.8,22.54,255.69
2026-02-16 17:01:02,8.8,22.54,255.69
2026-02-16 17:01:12,8.8,22.54,255.69
2026-02-16 17:01:22,8.8,22.53,255.69
2026-02-16 17:01:32,8.8,22.54,255.69
2026-02-16 17:01:42,8.8,22.53,255.69
2026-02-16 17:01:52,8.8,22.54,255.69
2026-02-16 17:02:02,8.8,22.53,255.69
2026-02-16 17:02:12,8.8,22.53,255.69
2026-02-16 17:02:22,8.8,22.53,255.69
2026-02-16 17:02:32,8.8,22.53,255.69
2026-02-16 17:02:42,8.8,22.53,255.69
2026-02-16 17:02:52,8.8,22.53,255.69
2026-02-16 17:03:03,8.8,22.53,255.69
2026-02-16 17:03:13,8.8,22.53,255.69
2026-02-16 17:03:23,8.8,22.54,255.69
2026-02-16 17:03:33,8.8,22.53,255.69
2026-02-16 17:03:43,8.8,22.53,255.69
2026-02-16 17:03:53,8.8,22.54,255.69
2026-02-16 17:04:03,8.8,22.53,255.69
2026-02-16 17:04:13,8.8,22.54,255.69
2026-02-16 17:04:23,8.8,22.54,255.69
2026-02-16 17:04:33,8.8,22.53,255.69
2026-02-16 17:04:43,8.8,22.53,255.69
2026-02-16 17:04:53,8.8,22.54,255.69
2026-02-16 17:05:03,8.8,22.54,255.69
2026-02-16 17:05:13,8.8,22.54,255.69
2026-02-16 17:05:23,8.8,22.53,255.69
2026-02-16 17:05:33,8.8,22.53,255.69
2026-02-16 17:05:43,8.8,22.53,255.69
2026-02-16 17:05:53,8.8,22.53,255.69
2026-02-16 17:06:03,8.8,22.54,255.69
2026-02-16 17:06:13,8.8,22.54,255.69
2026-02-16 17:06:23,8.8,22.53,255.69
2026-02-16 17:06:33,8.8,22.53,255.69
2026-02-16 17:06:43,8.8,22.53,255.69
2026-02-16 17:06:53,8.8,22.54,255.69
2026-02-16 17:07:03,8.8,22.54,255.69
2026-02-16 17:07:13,8.8,22.54,255.69
2026-02-16 17:07:23,8.8,22.54,255.69
2026-02-16 17:07:33,8.8,22.55,255.69
2026-02-16 17:07:43,8.8,22.54,255.69
2026-02-16 17:07:53,8.8,22.55,255.69
2026-02-16 17:08:03,8.8,22.55,255.69
2026-02-16 17:08:13,8.8,22.55,255.69
2026-02-16 17:08:23,8.8,22.55,255.69
2026-02-16 17:08:33,8.8,22.55,255.69
2026-02-16 17:08:43,8.8,22.55,255.69
2026-02-16 17:08:53,8.8,22.55,255.69
2026-02-16 17:09:03,8.8,22.56,255.69
2026-02-16 17:09:13,8.8,22.55,255.69
2026-02-16 17:09:23,8.8,22.55,255.69
2026-02-16 17:09:33,8.8,22.54,255.69
2026-02-16 17:09:43,8.8,22.55,255.69
2026-02-16 17:09:53,8.8,22.55,255.69
2026-02-16 17:10:03,8.8,22.55,255.69
2026-02-16 17:10:13,8.8,22.55,255.69
2026-02-16 17:10:23,8.8,22.55,255.69
2026-02-16 17:10:33,8.8,22.55,255.69
2026-02-16 17:10:43,8.8,22.55,255.69
2026-02-16 17:10:54,8.8,22.55,255.69
2026-02-16 17:11:04,8.8,22.55,255.69
2026-02-16 17:11:14,8.8,22.57,255.69
2026-02-16 17:11:24,8.8,22.54,255.69
2026-02-16 17:11:34,8.8,22.55,255.69
2026-02-16 17:11:44,8.8,22.54,255.69
2026-02-16 17:11:54,8.8,22.56,255.69
2026-02-16 17:12:04,8.8,22.55,255.69
2026-02-16 17:12:14,8.8,22.56,255.69
2026-02-16 17:12:24,8.8,22.55,255.69
2026-02-16 17:12:34,8.8,22.56,255.69
2026-02-16 17:12:44,8.8,22.55,255.69
2026-02-16 17:12:54,8.8,22.55,255.69
2026-02-16 17:13:04,8.8,22.55,255.69
2026-02-16 17:13:14,8.8,22.59,255.69
2026-02-16 17:13:24,8.8,22.54,255.69
2026-02-16 17:13:34,8.8,22.56,255.69
2026-02-16 17:13:44,8.8,22.55,255.69
