Timestamp,IO_Usage_Percent,Read_MB_s,Write_MB_s,Read_Count,Write_Count
2026-02-18 18:05:03,0.05,0.04,0.21,2,11
2026-02-18 18:05:13,0.03,0.02,0.13,1,10
2026-02-18 18:05:23,0.02,0.01,0.11,0,8
2026-02-18 18:05:33,0.03,0.01,0.13,0,8
2026-02-18 18:05:43,0.04,0.03,0.16,2,12
2026-02-18 18:05:53,0.03,0.03,0.14,1,6
2026-02-18 18:06:03,0.05,0.04,0.21,1,13
2026-02-18 18:06:13,0.02,0.01,0.11,0,10
2026-02-18 18:06:23,0.02,0.01,0.10,0,6
2026-02-18 18:06:33,0.03,0.01,0.15,0,10
2026-02-18 18:06:43,0.03,0.01,0.12,1,7
2026-02-18 18:06:53,0.05,0.04,0.21,2,18
2026-02-18 18:07:03,0.07,0.06,0.28,3,18
2026-02-18 18:07:13,0.02,0.01,0.11,0,6
2026-02-18 18:07:23,0.04,0.02,0.16,1,13
2026-02-18 18:07:33,0.04,0.01,0.20,1,15
2026-02-18 18:07:43,0.04,0.03,0.15,2,12
2026-02-18 18:07:53,0.03,0.02,0.12,1,7
2026-02-18 18:08:03,0.06,0.04,0.24,2,18
2026-02-18 18:08:13,0.03,0.01,0.13,0,11
2026-02-18 18:08:23,0.03,0.02,0.12,1,7
2026-02-18 18:08:33,0.03,0.02,0.15,1,10
2026-02-18 18:08:43,0.02,0.01,0.09,1,5
2026-02-18 18:08:53,0.05,0.05,0.22,2,12
2026-02-18 18:09:03,0.05,0.04,0.22,2,14
2026-02-18 18:09:13,0.02,0.01,0.10,0,6
2026-02-18 18:09:23,0.03,0.02,0.15,1,10
2026-02-18 18:09:33,0.05,0.05,0.21,3,21
2026-02-18 18:09:43,0.02,0.01,0.10,1,6
2026-02-18 18:09:53,0.03,0.01,0.12,0,9
2026-02-18 18:10:03,0.05,0.03,0.20,1,12
2026-02-18 18:10:13,0.05,0.04,0.19,2,16
2026-02-18 18:10:23,0.04,0.03,0.15,1,10
2026-02-18 18:10:33,0.04,0.04,0.19,1,8
2026-02-18 18:10:43,0.03,0.03,0.14,1,10
2026-02-18 18:10:53,0.06,0.07,0.25,4,17
2026-02-18 18:11:03,0.11,0.12,0.42,7,31
2026-02-18 18:11:13,0.04,0.04,0.16,2,11
2026-02-18 18:11:23,0.02,0.01,0.10,0,6
2026-02-18 18:11:33,0.06,0.06,0.26,3,20
2026-02-18 18:11:43,0.03,0.02,0.13,1,10
2026-02-18 18:11:53,0.02,0.00,0.08,0,5
2026-02-18 18:12:03,0.04,0.02,0.17,1,10
2026-02-18 18:12:13,0.02,0.01,0.11,0,7
2026-02-18 18:12:23,0.03,0.02,0.13,1,9
2026-02-18 18:12:33,0.03,0.00,0.14,0,11
2026-02-18 18:12:43,0.02,0.02,0.11,1,6
2026-02-18 18:12:53,0.02,0.00,0.10,0,7
2026-02-18 18:13:03,0.04,0.03,0.19,1,10
2026-02-18 18:13:13,0.03,0.01,0.14,0,11
2026-02-18 18:13:23,0.10,0.13,0.35,2,11
2026-02-18 18:13:33,0.03,0.01,0.13,0,8
2026-02-18 18:13:43,0.04,0.03,0.18,2,15
2026-02-18 18:13:53,0.03,0.01,0.13,0,8
2026-02-18 18:14:03,0.04,0.03,0.19,1,9
2026-02-18 18:14:13,0.06,0.06,0.24,3,22
2026-02-18 18:14:23,0.03,0.02,0.12,1,7
2026-02-18 18:14:33,0.03,0.01,0.15,1,11
2026-02-18 18:14:43,0.03,0.02,0.15,1,12
2026-02-18 18:14:53,0.07,0.06,0.27,3,18
2026-02-18 18:15:03,0.09,0.10,0.36,5,25
2026-02-18 18:15:13,0.05,0.04,0.21,2,11
2026-02-18 18:15:23,0.06,0.06,0.26,4,25
2026-02-18 18:15:33,0.05,0.03,0.20,1,9
2026-02-18 18:15:43,0.22,0.07,1.01,3,17
2026-02-18 18:15:53,0.39,0.10,1.83,5,25
2026-02-18 18:16:03,0.14,0.12,0.58,4,20
2026-02-18 18:16:13,0.11,0.07,0.50,3,17
2026-02-18 18:16:23,0.05,0.05,0.20,2,12
2026-02-18 18:16:33,0.03,0.01,0.13,0,8
2026-02-18 18:16:43,0.04,0.03,0.15,2,9
2026-02-18 18:16:53,0.02,0.01,0.09,1,5
2026-02-18 18:17:03,0.07,0.05,0.29,3,26
2026-02-18 18:17:13,0.07,0.07,0.26,1,14
2026-02-18 18:17:23,0.02,0.01,0.10,0,6
2026-02-18 18:17:33,0.03,0.01,0.13,0,10
2026-02-18 18:17:43,0.03,0.01,0.14,1,11
2026-02-18 18:17:53,0.02,0.00,0.09,0,5
2026-02-18 18:18:03,0.05,0.04,0.21,1,14
2026-02-18 18:18:13,0.03,0.01,0.11,0,7
2026-02-18 18:18:23,0.03,0.02,0.13,1,9
2026-02-18 18:18:33,0.03,0.01,0.14,0,12
2026-02-18 18:18:43,0.02,0.00,0.10,0,7
2026-02-18 18:18:53,0.02,0.01,0.10,0,8
2026-02-18 18:19:03,0.04,0.02,0.16,1,8
2026-02-18 18:19:13,0.03,0.01,0.15,0,12
2026-02-18 18:19:23,1.62,1.99,6.10,25,54
2026-02-18 18:19:33,0.03,0.02,0.12,1,7
2026-02-18 18:19:43,0.04,0.01,0.17,1,14
2026-02-18 18:19:53,0.02,0.01,0.09,1,6
2026-02-18 18:20:03,0.04,0.02,0.18,1,16
2026-02-18 18:20:13,0.07,0.05,0.28,2,17
2026-02-18 18:20:23,0.03,0.02,0.11,1,8
2026-02-18 18:20:33,0.05,0.04,0.19,2,18
2026-02-18 18:20:43,0.03,0.01,0.11,1,6
2026-02-18 18:20:53,0.03,0.02,0.14,1,11
2026-02-18 18:21:03,0.03,0.01,0.14,0,7
2026-02-18 18:21:13,0.06,0.05,0.24,3,21
2026-02-18 18:21:23,0.03,0.03,0.15,1,11
2026-02-18 18:21:33,0.03,0.01,0.13,1,8
2026-02-18 18:21:43,0.04,0.02,0.18,1,13
2026-02-18 18:21:53,0.02,0.01,0.11,0,9
2026-02-18 18:22:03,0.04,0.03,0.18,1,9
2026-02-18 18:22:13,0.03,0.01,0.16,1,12
2026-02-18 18:22:23,0.03,0.02,0.13,0,8
2026-02-18 18:22:33,0.04,0.01,0.17,3,14
2026-02-18 18:22:43,0.03,0.01,0.14,0,13
2026-02-18 18:22:53,0.04,0.02,0.17,1,10
2026-02-18 18:23:03,0.15,0.07,0.67,4,114
2026-02-18 18:23:13,0.03,0.02,0.13,1,9
2026-02-18 18:23:23,0.02,0.00,0.12,0,11
2026-02-18 18:23:33,0.03,0.01,0.13,0,10
2026-02-18 18:23:43,0.02,0.00,0.10,0,6
2026-02-18 18:23:53,0.02,0.00,0.11,0,10
2026-02-18 18:24:03,0.12,0.08,0.52,2,25
2026-02-18 18:24:13,0.06,0.05,0.24,2,15
2026-02-18 18:24:23,0.04,0.02,0.18,1,14
2026-02-18 18:24:33,0.04,0.01,0.17,0,11
2026-02-18 18:24:43,0.03,0.02,0.14,1,11
2026-02-18 18:24:53,0.02,0.01,0.10,0,7
2026-02-18 18:25:03,0.07,0.03,0.31,2,35
2026-02-18 18:25:13,0.03,0.01,0.12,0,11
2026-02-18 18:25:23,0.06,0.03,0.25,1,18
2026-02-18 18:25:33,0.03,0.00,0.17,0,13
2026-02-18 18:25:43,0.05,0.02,0.24,1,16
2026-02-18 18:25:53,0.02,0.01,0.11,1,6
2026-02-18 18:26:03,0.05,0.03,0.22,1,13
2026-02-18 18:26:13,0.03,0.02,0.13,1,8
2026-02-18 18:26:23,0.04,0.03,0.17,1,11
2026-02-18 18:26:33,0.03,0.01,0.15,0,11
2026-02-18 18:26:43,0.02,0.00,0.08,0,5
2026-02-18 18:26:53,0.02,0.01,0.10,0,8
2026-02-18 18:27:03,0.04,0.02,0.18,1,12
2026-02-18 18:27:13,0.02,0.00,0.10,0,6
2026-02-18 18:27:23,0.02,0.00,0.09,0,8
2026-02-18 18:27:33,0.03,0.00,0.13,0,7
2026-02-18 18:27:43,0.02,0.00,0.10,0,9
2026-02-18 18:27:53,0.03,0.01,0.13,1,9
2026-02-18 18:28:03,0.05,0.04,0.22,2,12
2026-02-18 18:28:13,0.05,0.03,0.21,1,14
2026-02-18 18:28:23,0.02,0.01,0.10,1,7
2026-02-18 18:28:33,0.03,0.00,0.14,0,11
2026-02-18 18:28:43,0.03,0.01,0.13,1,10
2026-02-18 18:28:53,0.02,0.00,0.09,0,5
2026-02-18 18:29:03,0.03,0.01,0.14,0,10
2026-02-18 18:29:13,0.04,0.04,0.18,1,9
2026-02-18 18:29:23,0.04,0.02,0.16,1,10
2026-02-18 18:29:33,0.03,0.00,0.13,0,10
2026-02-18 18:29:43,0.02,0.01,0.10,1,6
2026-02-18 18:29:53,0.02,0.00,0.11,0,9
2026-02-18 18:30:03,0.04,0.02,0.16,1,8
2026-02-18 18:30:13,0.06,0.06,0.26,2,14
2026-02-18 18:30:23,0.02,0.01,0.11,1,8
2026-02-18 18:30:33,0.16,0.14,0.68,2,12
2026-02-18 18:30:43,2.20,0.07,10.91,4,50
2026-02-18 18:30:53,2.49,0.03,12.43,2,39
2026-02-18 18:31:03,0.28,0.25,1.16,10,37
2026-02-18 18:31:13,0.11,0.05,0.52,2,13
2026-02-18 18:31:23,0.05,0.04,0.19,2,15
2026-02-18 18:31:33,0.06,0.06,0.23,3,20
2026-02-18 18:31:43,0.03,0.03,0.13,2,8
2026-02-18 18:31:53,0.05,0.05,0.22,2,21
2026-02-18 18:32:03,0.05,0.05,0.22,2,12
2026-02-18 18:32:13,0.05,0.05,0.18,2,13
2026-02-18 18:32:23,0.04,0.03,0.16,2,12
2026-02-18 18:32:33,0.05,0.03,0.20,2,12
2026-02-18 18:32:43,0.03,0.03,0.15,2,12
2026-02-18 18:32:53,0.07,0.07,0.28,3,15
2026-02-18 18:33:03,0.06,0.04,0.27,2,19
2026-02-18 18:33:13,0.05,0.05,0.19,2,15
2026-02-18 18:33:23,0.03,0.03,0.13,1,8
2026-02-18 18:33:33,0.04,0.03,0.18,1,14
2026-02-18 18:33:43,0.03,0.02,0.11,1,7
2026-02-18 18:33:53,0.04,0.03,0.18,2,14
2026-02-18 18:34:03,0.06,0.06,0.25,2,15
2026-02-18 18:34:13,0.07,0.06,0.31,2,14
2026-02-18 18:34:23,0.04,0.02,0.18,1,15
2026-02-18 18:34:33,0.04,0.02,0.18,1,13
2026-02-18 18:34:43,0.03,0.02,0.12,1,9
2026-02-18 18:34:53,0.03,0.02,0.13,1,10
2026-02-18 18:35:03,0.03,0.02,0.15,1,9
2026-02-18 18:35:13,0.04,0.02,0.17,1,11
2026-02-18 18:35:23,0.04,0.03,0.18,1,13
2026-02-18 18:35:33,0.03,0.01,0.15,1,9
2026-02-18 18:35:43,0.21,0.03,1.04,1,15
2026-02-18 18:35:53,0.04,0.04,0.18,2,11
2026-02-18 18:36:03,0.04,0.02,0.17,1,13
2026-02-18 18:36:13,0.04,0.04,0.16,1,8
2026-02-18 18:36:23,0.03,0.02,0.14,1,12
2026-02-18 18:36:33,0.04,0.02,0.20,1,17
2026-02-18 18:36:43,0.04,0.02,0.16,1,9
2026-02-18 18:36:53,0.03,0.01,0.13,1,12
2026-02-18 18:37:03,0.06,0.04,0.26,2,14
2026-02-18 18:37:13,0.05,0.04,0.20,2,15
2026-02-18 18:37:23,0.04,0.02,0.15,1,13
2026-02-18 18:37:33,0.06,0.04,0.24,2,17
2026-02-18 18:37:43,0.02,0.01,0.11,0,7
2026-02-18 18:37:53,0.04,0.02,0.18,1,15
2026-02-18 18:38:03,0.06,0.05,0.25,2,13
2026-02-18 18:38:13,0.06,0.06,0.26,3,19
2026-02-18 18:38:23,0.03,0.02,0.14,1,8
2026-02-18 18:38:33,0.04,0.02,0.19,1,14
2026-02-18 18:38:43,0.03,0.01,0.12,0,10
2026-02-18 18:38:53,0.02,0.01,0.10,1,6
2026-02-18 18:39:03,0.03,0.01,0.16,1,11
2026-02-18 18:39:13,0.07,0.05,0.29,2,18
2026-02-18 18:39:23,0.03,0.02,0.13,1,8
2026-02-18 18:39:33,0.04,0.03,0.19,1,13
2026-02-18 18:39:43,0.03,0.01,0.13,1,9
2026-02-18 18:39:53,0.03,0.01,0.13,1,11
2026-02-18 18:40:03,0.04,0.01,0.17,0,13
2026-02-18 18:40:13,0.05,0.04,0.20,2,10
2026-02-18 18:40:23,0.04,0.04,0.18,1,13
2026-02-18 18:40:33,0.02,0.00,0.12,0,8
2026-02-18 18:40:43,0.03,0.02,0.16,1,13
2026-02-18 18:40:53,0.06,0.05,0.23,3,16
2026-02-18 18:41:03,0.03,0.01,0.13,0,7
2026-02-18 18:41:13,0.04,0.03,0.17,1,14
2026-02-18 18:41:23,0.03,0.03,0.13,1,7
2026-02-18 18:41:33,0.03,0.01,0.14,1,10
2026-02-18 18:41:43,0.04,0.02,0.19,1,15
2026-02-18 18:41:53,0.03,0.02,0.12,1,7
2026-02-18 18:42:03,0.04,0.01,0.16,1,13
2026-02-18 18:42:13,0.04,0.02,0.16,1,12
2026-02-18 18:42:23,0.36,0.65,1.14,16,38
2026-02-18 18:42:33,0.29,0.42,1.05,24,85
2026-02-18 18:42:43,0.06,0.07,0.24,4,21
2026-02-18 18:42:53,0.03,0.02,0.13,1,7
2026-02-18 18:43:03,0.09,0.09,0.38,5,29
2026-02-18 18:43:13,0.04,0.03,0.17,1,12
2026-02-18 18:43:23,0.02,0.00,0.08,0,5
2026-02-18 18:43:33,0.03,0.01,0.14,0,10
2026-02-18 18:43:43,0.02,0.01,0.11,0,7
2026-02-18 18:43:53,0.03,0.01,0.12,1,10
2026-02-18 18:44:03,0.03,0.01,0.15,0,10
2026-02-18 18:44:13,0.04,0.03,0.18,1,9
2026-02-18 18:44:23,0.03,0.01,0.13,0,9
2026-02-18 18:44:33,0.03,0.01,0.13,0,7
2026-02-18 18:44:43,0.03,0.01,0.16,1,13
2026-02-18 18:44:53,0.04,0.03,0.17,1,11
2026-02-18 18:45:03,0.03,0.00,0.16,0,8
2026-02-18 18:45:13,0.05,0.04,0.19,1,13
2026-02-18 18:45:23,0.07,0.01,0.33,0,7
2026-02-18 18:45:33,0.28,0.01,1.37,1,16
2026-02-18 18:45:43,0.25,0.17,1.08,6,31
2026-02-18 18:45:53,0.16,0.07,0.72,3,15
2026-02-18 18:46:03,0.07,0.01,0.31,1,7
2026-02-18 18:46:13,0.06,0.04,0.27,2,22
2026-02-18 18:46:23,0.04,0.03,0.16,1,12
2026-02-18 18:46:33,0.04,0.03,0.16,1,8
2026-02-18 18:46:43,0.03,0.02,0.14,1,12
2026-02-18 18:46:53,0.04,0.03,0.15,2,9
2026-02-18 18:47:03,0.04,0.02,0.17,0,9
2026-02-18 18:47:13,0.04,0.02,0.16,1,11
2026-02-18 18:47:23,0.02,0.01,0.10,0,6
2026-02-18 18:47:33,0.04,0.02,0.17,1,11
2026-02-18 18:47:43,0.02,0.00,0.10,0,7
2026-02-18 18:47:53,0.03,0.01,0.13,1,11
2026-02-18 18:48:03,0.03,0.01,0.15,0,11
2026-02-18 18:48:13,0.03,0.02,0.15,1,8
2026-02-18 18:48:23,0.04,0.02,0.18,1,14
2026-02-18 18:48:33,0.03,0.01,0.13,0,8
2026-02-18 18:48:43,0.02,0.00,0.11,0,10
2026-02-18 18:48:53,0.02,0.00,0.11,0,8
2026-02-18 18:49:03,0.03,0.00,0.12,0,7
2026-02-18 18:49:13,0.05,0.05,0.22,2,13
2026-02-18 18:49:23,0.04,0.03,0.19,1,11
2026-02-18 18:49:33,0.03,0.02,0.14,1,8
2026-02-18 18:49:43,0.03,0.02,0.14,1,12
2026-02-18 18:49:53,0.03,0.01,0.11,1,6
2026-02-18 18:50:03,0.03,0.01,0.15,0,12
2026-02-18 18:50:13,0.08,0.05,0.33,3,22
2026-02-18 18:50:23,0.02,0.01,0.10,0,6
2026-02-18 18:50:33,0.04,0.02,0.19,1,12
2026-02-18 18:50:43,0.03,0.01,0.12,1,10
2026-02-18 18:50:53,0.05,0.02,0.24,1,16
2026-02-18 18:51:03,0.05,0.03,0.20,1,15
2026-02-18 18:51:13,0.04,0.03,0.15,1,8
2026-02-18 18:51:23,0.03,0.02,0.15,1,10
2026-02-18 18:51:33,0.03,0.02,0.13,0,6
2026-02-18 18:51:43,0.03,0.01,0.15,0,11
2026-02-18 18:51:53,0.03,0.02,0.15,1,12
2026-02-18 18:52:03,0.05,0.03,0.22,1,11
2026-02-18 18:52:13,0.04,0.04,0.19,1,13
2026-02-18 18:52:23,0.03,0.01,0.15,1,14
2026-02-18 18:52:33,0.04,0.01,0.17,1,10
2026-02-18 18:52:43,0.03,0.01,0.15,0,14
2026-02-18 18:52:53,0.03,0.01,0.12,1,6
2026-02-18 18:53:03,0.03,0.01,0.15,0,10
2026-02-18 18:53:13,0.03,0.02,0.14,1,11
2026-02-18 18:53:23,0.04,0.03,0.15,1,8
2026-02-18 18:53:33,0.04,0.03,0.15,2,13
2026-02-18 18:53:43,0.02,0.01,0.09,0,7
2026-02-18 18:53:53,0.03,0.01,0.13,1,10
2026-02-18 18:54:04,0.02,0.00,0.12,0,8
2026-02-18 18:54:14,0.05,0.05,0.22,2,9
2026-02-18 18:54:24,0.03,0.01,0.12,0,10
2026-02-18 18:54:34,0.04,0.03,0.15,1,7
2026-02-18 18:54:44,0.02,0.01,0.11,0,9
2026-02-18 18:54:54,0.03,0.01,0.13,1,10
2026-02-18 18:55:04,0.03,0.02,0.16,1,9
2026-02-18 18:55:14,0.10,0.13,0.40,3,18
2026-02-18 18:55:24,0.03,0.01,0.12,0,9
2026-02-18 18:55:34,0.02,0.01,0.12,0,6
2026-02-18 18:55:44,0.06,0.03,0.26,1,19
2026-02-18 18:55:54,0.05,0.02,0.21,2,14
2026-02-18 18:56:04,0.07,0.07,0.28,3,20
2026-02-18 18:56:14,0.06,0.04,0.25,2,18
2026-02-18 18:56:24,0.03,0.01,0.13,0,8
2026-02-18 18:56:34,0.03,0.00,0.12,0,9
2026-02-18 18:56:44,0.02,0.01,0.10,0,7
2026-02-18 18:56:54,0.04,0.03,0.18,1,13
2026-02-18 18:57:04,0.04,0.01,0.18,0,11
2026-02-18 18:57:14,0.03,0.02,0.15,1,9
2026-02-18 18:57:24,0.03,0.02,0.15,1,11
2026-02-18 18:57:34,0.02,0.00,0.10,0,6
2026-02-18 18:57:44,0.02,0.00,0.11,0,9
2026-02-18 18:57:54,0.04,0.01,0.18,1,13
2026-02-18 18:58:04,0.03,0.01,0.14,0,8
2026-02-18 18:58:14,0.04,0.02,0.16,1,11
2026-02-18 18:58:24,0.02,0.01,0.10,0,10
2026-02-18 18:58:34,0.02,0.00,0.11,0,6
2026-02-18 18:58:44,0.03,0.01,0.13,0,12
2026-02-18 18:58:54,0.02,0.01,0.10,1,6
2026-02-18 18:59:04,0.02,0.00,0.12,0,8
2026-02-18 18:59:14,0.05,0.03,0.21,1,13
2026-02-18 18:59:24,0.02,0.00,0.10,0,6
2026-02-18 18:59:34,0.03,0.01,0.14,0,10
2026-02-18 18:59:44,0.03,0.01,0.12,0,8
2026-02-18 18:59:54,0.04,0.03,0.19,1,12
2026-02-18 19:00:04,0.05,0.02,0.22,1,17
2026-02-18 19:00:14,0.12,0.23,0.35,14,17
2026-02-18 19:00:24,0.07,0.02,0.35,1,8
2026-02-18 19:00:34,1.88,0.20,9.20,7,48
2026-02-18 19:00:44,1.78,0.09,8.80,3,33
2026-02-18 19:00:54,2.27,0.84,10.51,33,66
2026-02-18 19:01:04,0.25,0.10,1.13,5,24
2026-02-18 19:01:14,0.07,0.07,0.30,4,20
2026-02-18 19:01:24,0.18,0.20,0.72,11,47
2026-02-18 19:01:34,0.17,0.20,0.63,12,47
2026-02-18 19:01:44,0.14,0.13,0.56,8,37
2026-02-18 19:01:54,0.06,0.06,0.22,4,16
2026-02-18 19:02:04,0.03,0.02,0.15,1,9
2026-02-18 19:02:14,0.05,0.04,0.20,2,11
2026-02-18 19:02:24,0.03,0.01,0.12,0,6
2026-02-18 19:02:34,0.11,0.11,0.47,6,29
2026-02-18 19:02:44,0.02,0.00,0.12,0,8
2026-02-18 19:02:54,0.10,0.09,0.43,5,37
2026-02-18 19:03:04,0.06,0.04,0.26,2,20
2026-02-18 19:03:14,0.04,0.03,0.17,1,9
2026-02-18 19:03:24,0.03,0.02,0.12,1,8
2026-02-18 19:03:34,0.02,0.01,0.12,0,6
2026-02-18 19:03:44,0.05,0.03,0.19,2,16
2026-02-18 19:03:54,0.02,0.01,0.09,0,5
2026-02-18 19:04:04,0.07,0.06,0.30,4,20
2026-02-18 19:04:14,0.05,0.05,0.22,2,12
2026-02-18 19:04:24,0.04,0.02,0.19,1,9
2026-02-18 19:04:34,0.05,0.03,0.22,2,19
2026-02-18 19:04:44,0.10,0.15,0.37,9,34
2026-02-18 19:04:54,0.03,0.02,0.14,1,8
2026-02-18 19:05:04,0.07,0.08,0.29,4,19
2026-02-18 19:05:14,0.04,0.03,0.18,1,8
2026-02-18 19:05:24,0.05,0.06,0.21,4,15
2026-02-18 19:05:34,0.02,0.00,0.11,0,6
2026-02-18 19:05:44,0.13,0.16,0.50,10,47
2026-02-18 19:05:54,0.03,0.02,0.14,1,8
2026-02-18 19:06:04,0.04,0.03,0.19,1,13
2026-02-18 19:06:14,0.05,0.03,0.20,1,14
2026-02-18 19:06:24,0.02,0.01,0.10,0,6
2026-02-18 19:06:34,0.03,0.01,0.13,0,9
2026-02-18 19:06:44,0.04,0.01,0.21,1,19
2026-02-18 19:06:54,0.02,0.01,0.10,1,6
2026-02-18 19:07:04,0.04,0.02,0.18,1,13
2026-02-18 19:07:14,0.04,0.02,0.15,1,8
2026-02-18 19:07:24,0.03,0.01,0.14,0,12
2026-02-18 19:07:34,0.04,0.01,0.17,0,13
2026-02-18 19:07:44,0.03,0.01,0.14,0,12
2026-02-18 19:07:54,0.02,0.02,0.11,1,6
2026-02-18 19:08:04,0.06,0.04,0.27,1,15
2026-02-18 19:08:14,0.04,0.03,0.16,1,8
2026-02-18 19:08:24,0.03,0.01,0.12,0,11
2026-02-18 19:08:34,0.03,0.01,0.14,0,10
2026-02-18 19:08:44,0.05,0.02,0.23,1,13
2026-02-18 19:08:54,0.03,0.01,0.13,1,12
2026-02-18 19:09:04,0.04,0.01,0.18,1,9
2026-02-18 19:09:14,0.05,0.04,0.21,1,14
2026-02-18 19:09:24,0.03,0.01,0.13,0,10
2026-02-18 19:09:34,0.03,0.01,0.12,0,8
2026-02-18 19:09:44,0.05,0.01,0.23,0,13
2026-02-18 19:09:54,0.02,0.00,0.11,0,10
2026-02-18 19:10:04,0.03,0.00,0.13,0,8
2026-02-18 19:10:14,0.05,0.04,0.22,2,15
2026-02-18 19:10:24,0.02,0.01,0.11,1,6
2026-02-18 19:10:34,0.03,0.01,0.15,1,11
2026-02-18 19:10:44,0.03,0.01,0.12,0,11
2026-02-18 19:10:54,0.02,0.00,0.08,0,5
2026-02-18 19:11:04,0.07,0.05,0.28,2,18
2026-02-18 19:11:14,0.03,0.02,0.13,1,8
2026-02-18 19:11:24,0.04,0.02,0.17,1,12
2026-02-18 19:11:34,0.03,0.01,0.13,1,8
2026-02-18 19:11:44,0.03,0.01,0.14,0,12
2026-02-18 19:11:54,0.02,0.01,0.09,1,6
2026-02-18 19:12:04,0.03,0.01,0.14,0,7
2026-02-18 19:12:14,0.04,0.03,0.20,1,15
2026-02-18 19:12:24,0.03,0.01,0.12,0,9
2026-02-18 19:12:34,0.03,0.01,0.13,0,7
2026-02-18 19:12:44,0.02,0.01,0.11,0,9
2026-02-18 19:12:54,0.05,0.05,0.20,2,10
2026-02-18 19:13:04,0.04,0.02,0.20,1,13
2026-02-18 19:13:14,0.04,0.02,0.17,1,13
2026-02-18 19:13:24,0.02,0.01,0.10,0,6
2026-02-18 19:13:34,0.03,0.00,0.13,0,9
2026-02-18 19:13:44,0.02,0.01,0.10,0,7
2026-02-18 19:13:54,0.03,0.01,0.12,1,11
2026-02-18 19:14:04,0.03,0.01,0.14,0,10
2026-02-18 19:14:14,0.03,0.01,0.14,0,8
2026-02-18 19:14:24,0.03,0.01,0.14,0,15
2026-02-18 19:14:34,0.03,0.01,0.15,0,10
2026-02-18 19:14:44,0.02,0.01,0.10,0,7
2026-02-18 19:14:54,0.03,0.02,0.13,1,11
2026-02-18 19:15:04,0.06,0.03,0.26,1,12
2026-02-18 19:15:14,0.06,0.04,0.25,2,16
2026-02-18 19:15:24,0.09,0.01,0.43,1,8
2026-02-18 19:15:34,0.27,0.05,1.29,2,21
2026-02-18 19:15:44,0.39,0.25,1.70,7,35
2026-02-18 19:15:54,0.06,0.03,0.26,2,13
2026-02-18 19:16:04,0.09,0.04,0.40,2,11
2026-02-18 19:16:14,0.02,0.00,0.10,0,4
2026-02-18 19:16:24,0.04,0.04,0.16,1,10
2026-02-18 19:16:34,0.04,0.02,0.17,1,9
2026-02-18 19:16:44,0.02,0.01,0.10,0,8
2026-02-18 19:16:54,0.02,0.01,0.09,1,5
2026-02-18 19:17:04,0.05,0.01,0.23,0,25
2026-02-18 19:17:14,0.04,0.03,0.17,1,9
2026-02-18 19:17:24,0.05,0.05,0.19,2,12
2026-02-18 19:17:34,0.04,0.02,0.20,1,14
2026-02-18 19:17:44,0.03,0.02,0.12,1,8
2026-02-18 19:17:54,0.05,0.05,0.22,2,15
2026-02-18 19:18:04,0.04,0.02,0.19,1,14
2026-02-18 19:18:14,0.04,0.02,0.16,1,8
2026-02-18 19:18:24,0.05,0.03,0.20,1,15
2026-02-18 19:18:34,0.04,0.02,0.17,1,9
2026-02-18 19:18:44,0.03,0.02,0.13,1,12
2026-02-18 19:18:54,0.03,0.02,0.12,1,10
2026-02-18 19:19:04,0.03,0.01,0.15,0,8
2026-02-18 19:19:14,0.05,0.02,0.22,1,13
2026-02-18 19:19:24,0.04,0.03,0.17,1,8
2026-02-18 19:19:34,0.03,0.01,0.14,0,10
2026-02-18 19:19:44,0.03,0.01,0.12,0,11
2026-02-18 19:19:54,0.02,0.02,0.10,1,6
2026-02-18 19:20:04,0.03,0.01,0.15,0,10
2026-02-18 19:20:14,0.03,0.02,0.14,1,7
2026-02-18 19:20:24,0.04,0.03,0.18,1,12
2026-02-18 19:20:34,0.03,0.01,0.15,0,10
2026-02-18 19:20:44,0.02,0.01,0.10,0,7
2026-02-18 19:20:54,0.03,0.02,0.13,1,10
2026-02-18 19:21:04,0.05,0.04,0.20,1,12
2026-02-18 19:21:14,0.03,0.02,0.13,1,7
2026-02-18 19:21:24,0.03,0.02,0.15,1,12
2026-02-18 19:21:34,0.03,0.01,0.12,0,7
2026-02-18 19:21:44,0.03,0.00,0.13,0,11
2026-02-18 19:21:54,0.03,0.01,0.14,1,12
2026-02-18 19:22:04,0.03,0.01,0.13,1,8
2026-02-18 19:22:14,0.03,0.02,0.14,1,10
2026-02-18 19:22:24,0.04,0.03,0.16,4,10
2026-02-18 19:22:34,0.04,0.01,0.19,0,14
2026-02-18 19:22:44,0.03,0.01,0.13,0,14
2026-02-18 19:22:54,0.02,0.01,0.09,0,5
2026-02-18 19:23:04,0.05,0.02,0.21,1,13
2026-02-18 19:23:14,0.03,0.02,0.14,1,7
2026-02-18 19:23:24,0.04,0.03,0.15,1,10
2026-02-18 19:23:34,0.03,0.00,0.13,0,9
2026-02-18 19:23:44,0.02,0.00,0.09,0,6
2026-02-18 19:23:54,0.02,0.00,0.10,0,9
2026-02-18 19:24:04,0.26,0.18,1.14,6,138
2026-02-18 19:24:14,0.06,0.04,0.25,2,22
2026-02-18 19:24:24,0.07,0.07,0.27,2,16
2026-02-18 19:24:34,0.05,0.03,0.24,2,24
2026-02-18 19:24:44,0.02,0.01,0.11,0,7
2026-02-18 19:24:54,0.04,0.03,0.15,1,11
2026-02-18 19:25:04,0.04,0.02,0.19,1,10
