Timestamp,Memory_Usage_Percent,Memory_Used_GB,Memory_Total_GB
2026-02-19 19:28:16,67.90,173.53,255.69
2026-02-19 19:28:26,68.00,173.88,255.69
2026-02-19 19:28:36,67.90,173.73,255.69
2026-02-19 19:28:46,67.90,173.58,255.69
2026-02-19 19:28:56,68.00,173.91,255.69
2026-02-19 19:29:06,68.10,174.10,255.69
2026-02-19 19:29:16,67.90,173.63,255.69
2026-02-19 19:29:26,67.70,173.00,255.69
2026-02-19 19:29:36,67.60,172.74,255.69
2026-02-19 19:29:46,67.60,172.73,255.69
2026-02-19 19:29:56,67.70,173.14,255.69
2026-02-19 19:30:06,67.80,173.33,255.69
2026-02-19 19:30:16,67.90,173.49,255.69
2026-02-19 19:30:26,67.90,173.53,255.69
2026-02-19 19:30:36,67.90,173.66,255.69
2026-02-19 19:30:46,67.90,173.63,255.69
2026-02-19 19:30:56,67.90,173.62,255.69
2026-02-19 19:31:07,67.80,173.23,255.69
2026-02-19 19:31:17,67.70,173.13,255.69
2026-02-19 19:31:27,67.70,173.14,255.69
2026-02-19 19:31:37,67.90,173.53,255.69
2026-02-19 19:31:47,68.00,173.81,255.69
2026-02-19 19:31:57,68.00,173.92,255.69
2026-02-19 19:32:07,68.00,173.90,255.69
2026-02-19 19:32:17,67.90,173.66,255.69
2026-02-19 19:32:27,67.90,173.67,255.69
2026-02-19 19:32:37,67.90,173.74,255.69
2026-02-19 19:32:47,67.90,173.52,255.69
2026-02-19 19:32:57,67.60,172.95,255.69
2026-02-19 19:33:07,67.50,172.63,255.69
2026-02-19 19:33:17,67.60,172.78,255.69
2026-02-19 19:33:27,67.70,173.08,255.69
2026-02-19 19:33:37,67.70,173.20,255.69
2026-02-19 19:33:47,67.80,173.33,255.69
2026-02-19 19:33:57,67.80,173.42,255.69
2026-02-19 19:34:07,67.80,173.42,255.69
2026-02-19 19:34:17,67.90,173.50,255.69
2026-02-19 19:34:27,67.80,173.28,255.69
2026-02-19 19:34:37,67.80,173.41,255.69
2026-02-19 19:34:47,67.70,173.11,255.69
2026-02-19 19:34:57,67.70,173.22,255.69
2026-02-19 19:35:07,67.80,173.25,255.69
2026-02-19 19:35:17,67.90,173.66,255.69
2026-02-19 19:35:27,67.90,173.67,255.69
2026-02-19 19:35:37,67.80,173.46,255.69
2026-02-19 19:35:47,67.60,172.79,255.69
2026-02-19 19:35:57,67.60,172.88,255.69
2026-02-19 19:36:07,67.70,173.06,255.69
2026-02-19 19:36:17,67.80,173.24,255.69
2026-02-19 19:36:27,67.60,172.85,255.69
2026-02-19 19:36:37,67.50,172.68,255.69
2026-02-19 19:36:47,67.60,172.78,255.69
2026-02-19 19:36:57,67.70,173.22,255.69
2026-02-19 19:37:07,67.90,173.59,255.69
2026-02-19 19:37:17,68.00,173.77,255.69
2026-02-19 19:37:27,67.90,173.68,255.69
2026-02-19 19:37:37,67.90,173.70,255.69
2026-02-19 19:37:47,67.90,173.59,255.69
2026-02-19 19:37:57,67.90,173.63,255.69
2026-02-19 19:38:07,67.90,173.70,255.69
2026-02-19 19:38:17,67.90,173.57,255.69
2026-02-19 19:38:27,67.80,173.44,255.69
2026-02-19 19:38:37,67.80,173.23,255.69
2026-02-19 19:38:47,67.90,173.52,255.69
2026-02-19 19:38:57,67.80,173.42,255.69
2026-02-19 19:39:07,67.80,173.39,255.69
2026-02-19 19:39:17,67.70,173.16,255.69
2026-02-19 19:39:27,67.70,172.98,255.69
2026-02-19 19:39:37,67.80,173.39,255.69
2026-02-19 19:39:47,67.90,173.53,255.69
2026-02-19 19:39:57,67.90,173.62,255.69
2026-02-19 19:40:07,67.80,173.48,255.69
2026-02-19 19:40:17,67.90,173.49,255.69
2026-02-19 19:40:27,67.90,173.53,255.69
2026-02-19 19:40:37,68.00,173.83,255.69
2026-02-19 19:40:47,68.00,173.91,255.69
2026-02-19 19:40:57,68.00,173.88,255.69
2026-02-19 19:41:07,68.00,173.78,255.69
2026-02-19 19:41:17,67.90,173.54,255.69
2026-02-19 19:41:27,67.80,173.39,255.69
2026-02-19 19:41:37,67.90,173.56,255.69
2026-02-19 19:41:47,67.90,173.56,255.69
2026-02-19 19:41:57,67.90,173.59,255.69
2026-02-19 19:42:07,67.70,173.16,255.69
2026-02-19 19:42:17,67.70,173.06,255.69
2026-02-19 19:42:27,67.70,173.16,255.69
2026-02-19 19:42:37,67.90,173.55,255.69
2026-02-19 19:42:47,67.90,173.56,255.69
2026-02-19 19:42:57,67.90,173.56,255.69
2026-02-19 19:43:08,67.80,173.41,255.69
2026-02-19 19:43:18,67.90,173.54,255.69
2026-02-19 19:43:28,67.90,173.57,255.69
2026-02-19 19:43:38,67.90,173.67,255.69
2026-02-19 19:43:48,67.90,173.66,255.69
2026-02-19 19:43:58,67.90,173.50,255.69
2026-02-19 19:44:08,67.70,173.21,255.69
2026-02-19 19:44:18,67.70,173.21,255.69
2026-02-19 19:44:28,67.80,173.32,255.69
2026-02-19 19:44:38,67.80,173.34,255.69
2026-02-19 19:44:48,67.80,173.34,255.69
2026-02-19 19:44:58,67.70,173.03,255.69
2026-02-19 19:45:08,67.70,173.08,255.69
2026-02-19 19:45:18,67.70,173.17,255.69
2026-02-19 19:45:28,67.80,173.23,255.69
2026-02-19 19:45:38,67.80,173.32,255.69
2026-02-19 19:45:48,67.60,172.94,255.69
2026-02-19 19:45:58,67.70,173.03,255.69
2026-02-19 19:46:08,67.70,173.14,255.69
2026-02-19 19:46:18,67.80,173.46,255.69
2026-02-19 19:46:28,67.90,173.71,255.69
2026-02-19 19:46:38,67.90,173.58,255.69
2026-02-19 19:46:48,67.80,173.47,255.69
2026-02-19 19:46:58,67.70,173.20,255.69
2026-02-19 19:47:08,67.80,173.46,255.69
2026-02-19 19:47:18,67.80,173.40,255.69
2026-02-19 19:47:28,67.80,173.33,255.69
2026-02-19 19:47:38,67.60,172.90,255.69
2026-02-19 19:47:48,67.60,172.80,255.69
2026-02-19 19:47:58,67.60,172.94,255.69
2026-02-19 19:48:08,67.70,173.16,255.69
2026-02-19 19:48:18,67.80,173.31,255.69
2026-02-19 19:48:28,67.80,173.26,255.69
2026-02-19 19:48:38,67.80,173.26,255.69
2026-02-19 19:48:48,67.70,172.98,255.69
2026-02-19 19:48:58,67.80,173.23,255.69
2026-02-19 19:49:08,67.80,173.29,255.69
2026-02-19 19:49:18,67.90,173.68,255.69
2026-02-19 19:49:28,67.80,173.27,255.69
2026-02-19 19:49:38,67.80,173.38,255.69
2026-02-19 19:49:48,67.70,173.09,255.69
2026-02-19 19:49:58,67.80,173.24,255.69
2026-02-19 19:50:08,67.80,173.47,255.69
2026-02-19 19:50:18,67.90,173.52,255.69
2026-02-19 19:50:28,67.70,173.04,255.69
2026-02-19 19:50:38,67.30,172.06,255.69
2026-02-19 19:50:48,67.20,171.90,255.69
2026-02-19 19:50:58,67.40,172.38,255.69
2026-02-19 19:51:08,67.70,173.06,255.69
2026-02-19 19:51:18,67.70,173.16,255.69
2026-02-19 19:51:28,67.70,173.21,255.69
2026-02-19 19:51:38,67.70,173.09,255.69
2026-02-19 19:51:48,67.70,173.05,255.69
2026-02-19 19:51:58,67.70,173.18,255.69
2026-02-19 19:52:08,67.80,173.34,255.69
2026-02-19 19:52:18,67.90,173.55,255.69
2026-02-19 19:52:28,67.70,173.18,255.69
2026-02-19 19:52:38,67.60,172.90,255.69
2026-02-19 19:52:48,67.60,172.84,255.69
2026-02-19 19:52:58,67.80,173.40,255.69
2026-02-19 19:53:08,67.90,173.52,255.69
2026-02-19 19:53:18,67.80,173.38,255.69
2026-02-19 19:53:28,67.60,172.83,255.69
2026-02-19 19:53:38,67.50,172.49,255.69
2026-02-19 19:53:48,67.50,172.48,255.69
2026-02-19 19:53:58,67.60,172.93,255.69
2026-02-19 19:54:08,67.80,173.39,255.69
2026-02-19 19:54:18,67.70,173.22,255.69
2026-02-19 19:54:28,67.80,173.26,255.69
2026-02-19 19:54:38,67.70,173.14,255.69
2026-02-19 19:54:48,67.90,173.49,255.69
2026-02-19 19:54:58,68.00,173.86,255.69
2026-02-19 19:55:08,68.00,173.95,255.69
2026-02-19 19:55:18,68.00,173.99,255.69
2026-02-19 19:55:29,67.90,173.56,255.69
2026-02-19 19:55:39,67.80,173.34,255.69
2026-02-19 19:55:49,67.80,173.34,255.69
2026-02-19 19:55:59,67.90,173.55,255.69
2026-02-19 19:56:09,67.90,173.61,255.69
