Timestamp,IO_Usage_Percent,Read_MB_s,Write_MB_s,Read_Count,Write_Count
2026-02-17 12:44:07,0.03,0.02,0.17,1,8
2026-02-17 12:44:17,0.04,0.02,0.17,1,24
2026-02-17 12:44:27,0.03,0.01,0.14,0,7
2026-02-17 12:44:37,0.05,0.02,0.21,1,17
2026-02-17 12:44:47,0.04,0.02,0.2,1,14
2026-02-17 12:44:57,0.06,0.02,0.21,1,9
2026-02-17 12:45:07,0.05,0.03,0.23,2,21
2026-02-17 12:45:17,0.02,0.01,0.1,0,6
2026-02-17 12:45:27,0.05,0.03,0.18,2,11
2026-02-17 12:45:37,0.04,0.02,0.25,1,17
2026-02-17 12:45:47,0.03,0.01,0.15,1,5
2026-02-17 12:45:57,0.08,0.04,0.33,1,25
2026-02-17 12:46:07,0.06,0.02,0.22,1,10
2026-02-17 12:46:17,0.91,0.34,3.32,4,27
2026-02-17 12:46:27,0.01,0.0,0.06,0,3
2026-02-17 12:46:37,0.05,0.01,0.22,0,8
2026-02-17 12:46:47,0.04,0.02,0.21,1,12
2026-02-17 12:46:57,0.06,0.04,0.29,2,17
2026-02-17 12:47:07,0.04,0.02,0.17,1,12
2026-02-17 12:47:17,0.04,0.01,0.2,1,12
2026-02-17 12:47:27,0.04,0.01,0.18,0,13
2026-02-17 12:47:37,0.02,0.0,0.12,0,7
2026-02-17 12:47:47,0.05,0.01,0.21,1,14
2026-02-17 12:47:57,0.05,0.02,0.18,0,10
2026-02-17 12:48:07,0.05,0.01,0.21,1,12
2026-02-17 12:48:17,0.05,0.01,0.25,1,17
2026-02-17 12:48:27,0.02,0.03,0.11,0,7
2026-02-17 12:48:37,0.05,0.02,0.19,1,15
2026-02-17 12:48:47,0.03,0.03,0.14,2,8
2026-02-17 12:48:57,0.15,0.21,0.79,9,44
2026-02-17 12:49:07,0.09,0.1,0.35,6,35
2026-02-17 12:49:17,0.08,0.07,0.31,4,29
2026-02-17 12:49:27,0.09,0.07,0.35,5,35
2026-02-17 12:49:37,0.09,0.08,0.5,4,41
2026-02-17 12:49:47,0.07,0.04,0.29,3,30
2026-02-17 12:49:57,0.08,0.06,0.34,2,26
2026-02-17 12:50:07,0.08,0.07,0.34,3,31
2026-02-17 12:50:17,0.1,0.05,0.37,3,36
2026-02-17 12:50:27,0.06,0.02,0.27,1,40
2026-02-17 12:50:37,0.08,0.06,0.27,2,27
2026-02-17 12:50:47,0.05,0.01,0.25,0,31
2026-02-17 12:50:57,0.04,0.01,0.18,0,25
2026-02-17 12:51:07,0.05,0.01,0.25,1,33
2026-02-17 12:51:17,0.04,0.0,0.2,0,21
2026-02-17 12:51:27,0.06,0.03,0.29,2,26
2026-02-17 12:51:37,0.46,0.62,1.69,27,129
2026-02-17 12:51:47,0.39,0.55,1.29,6,46
2026-02-17 12:51:57,0.3,0.29,1.23,8,48
2026-02-17 12:52:07,0.59,0.52,1.67,10,49
2026-02-17 12:52:17,5.51,6.5,16.55,435,1092
2026-02-17 12:52:27,1.02,1.57,3.68,57,213
2026-02-17 12:52:37,0.14,0.18,0.57,3,27
2026-02-17 12:52:47,0.25,0.32,1.03,5,48
2026-02-17 12:52:57,0.1,0.11,0.45,7,33
2026-02-17 12:53:07,0.6,0.66,2.21,16,72
2026-02-17 12:53:17,0.18,0.06,0.77,1,24
2026-02-17 12:53:27,0.23,0.34,0.87,14,43
2026-02-17 12:53:37,0.2,0.22,0.8,10,89
2026-02-17 12:53:47,0.06,0.06,0.37,3,37
2026-02-17 12:53:57,0.05,0.01,0.25,0,25
2026-02-17 12:54:07,0.07,0.04,0.34,2,37
2026-02-17 12:54:17,0.06,0.01,0.31,0,19
2026-02-17 12:54:27,0.06,0.01,0.32,1,34
2026-02-17 12:54:37,0.06,0.01,0.29,1,23
2026-02-17 12:54:47,0.03,0.0,0.18,0,26
2026-02-17 12:54:57,0.09,0.03,0.56,1,28
2026-02-17 12:55:07,0.11,0.02,0.45,1,18
2026-02-17 12:55:17,0.08,0.02,0.41,1,24
2026-02-17 12:55:27,0.09,0.02,0.46,1,37
2026-02-17 12:55:37,0.2,0.08,0.68,3,49
2026-02-17 12:55:47,0.13,0.01,0.48,0,30
2026-02-17 12:55:57,0.1,0.02,0.56,1,24
2026-02-17 12:56:07,0.08,0.0,0.37,0,22
2026-02-17 12:56:17,0.07,0.05,0.3,1,29
2026-02-17 12:56:27,0.02,0.0,0.1,0,7
2026-02-17 12:56:37,0.03,0.02,0.14,1,10
2026-02-17 12:56:47,0.03,0.02,0.11,0,6
2026-02-17 12:56:57,0.04,0.03,0.19,3,15
2026-02-17 12:57:07,0.04,0.02,0.15,1,10
2026-02-17 12:57:17,0.03,0.01,0.1,1,9
2026-02-17 12:57:27,0.06,0.07,0.24,2,27
2026-02-17 12:57:37,0.03,0.01,0.15,0,7
2026-02-17 12:57:47,0.05,0.03,0.18,1,7
2026-02-17 12:57:57,1.66,0.26,8.99,4,30
2026-02-17 12:58:07,2.35,0.17,11.01,5,48
2026-02-17 12:58:17,0.18,0.03,0.74,1,9
2026-02-17 12:58:27,0.09,0.02,0.39,1,19
2026-02-17 12:58:37,0.03,0.01,0.16,0,12
2026-02-17 12:58:47,0.03,0.02,0.14,1,5
2026-02-17 12:58:57,0.05,0.03,0.22,2,15
2026-02-17 12:59:07,0.03,0.02,0.13,1,7
2026-02-17 12:59:17,0.03,0.01,0.14,0,10
2026-02-17 12:59:27,0.03,0.02,0.16,0,11
2026-02-17 12:59:37,0.03,0.01,0.13,0,6
