Timestamp,Memory_Usage_Percent,Memory_Used_GB,Memory_Total_GB
2026-02-17 12:24:07,7.37,18.2,255.69
2026-02-17 12:24:17,7.1,19.41,255.69
2026-02-17 12:24:27,7.25,17.67,255.69
2026-02-17 12:24:37,7.19,18.55,255.69
2026-02-17 12:24:47,7.31,18.84,255.69
2026-02-17 12:24:57,7.36,19.16,255.69
2026-02-17 12:25:07,7.8,19.24,255.69
2026-02-17 12:25:17,7.27,19.3,255.69
2026-02-17 12:25:27,7.42,18.54,255.69
2026-02-17 12:25:37,6.86,18.47,255.69
2026-02-17 12:25:47,7.11,19.33,255.69
2026-02-17 12:25:57,7.57,18.64,255.69
2026-02-17 12:26:07,7.36,17.93,255.69
2026-02-17 12:26:17,7.36,18.03,255.69
2026-02-17 12:26:27,7.43,18.17,255.69
2026-02-17 12:26:37,7.68,19.1,255.69
2026-02-17 12:26:47,6.84,18.86,255.69
2026-02-17 12:26:57,7.57,19.23,255.69
2026-02-17 12:27:07,6.73,18.49,255.69
2026-02-17 12:27:17,7.46,18.91,255.69
2026-02-17 12:27:27,7.33,19.18,255.69
2026-02-17 12:27:37,6.75,18.61,255.69
2026-02-17 12:27:47,7.4,19.11,255.69
2026-02-17 12:27:57,7.56,18.38,255.69
2026-02-17 12:28:07,7.4,18.58,255.69
2026-02-17 12:28:17,7.38,18.56,255.69
2026-02-17 12:28:27,7.23,18.03,255.69
2026-02-17 12:28:37,6.93,19.14,255.69
2026-02-17 12:28:47,7.42,18.51,255.69
2026-02-17 12:28:57,7.66,18.82,255.69
2026-02-17 12:29:07,7.51,19.14,255.69
2026-02-17 12:29:17,6.84,19.11,255.69
2026-02-17 12:29:27,7.01,19.25,255.69
2026-02-17 12:29:37,7.06,18.75,255.69
2026-02-17 12:29:47,6.91,18.54,255.69
2026-02-17 12:29:57,7.35,18.76,255.69
2026-02-17 12:30:07,7.38,17.71,255.69
2026-02-17 12:30:17,7.04,17.87,255.69
2026-02-17 12:30:27,7.43,17.95,255.69
2026-02-17 12:30:37,7.41,18.16,255.69
2026-02-17 12:30:47,7.14,19.08,255.69
2026-02-17 12:30:57,7.26,18.22,255.69
2026-02-17 12:31:07,6.8,18.6,255.69
2026-02-17 12:31:17,7.24,19.68,255.69
2026-02-17 12:31:27,7.3,18.63,255.69
2026-02-17 12:31:37,7.32,19.3,255.69
2026-02-17 12:31:47,7.36,18.24,255.69
2026-02-17 12:31:57,7.31,18.72,255.69
2026-02-17 12:32:07,7.26,18.23,255.69
2026-02-17 12:32:17,7.31,18.64,255.69
2026-02-17 12:32:27,7.53,19.41,255.69
2026-02-17 12:32:37,7.35,17.73,255.69
2026-02-17 12:32:47,7.41,19.1,255.69
2026-02-17 12:32:57,7.2,19.01,255.69
2026-02-17 12:33:07,7.14,18.46,255.69
2026-02-17 12:33:17,7.43,17.91,255.69
2026-02-17 12:33:27,7.17,18.91,255.69
2026-02-17 12:33:37,7.33,18.51,255.69
2026-02-17 12:33:47,7.31,19.01,255.69
2026-02-17 12:33:57,7.23,18.87,255.69
2026-02-17 12:34:07,7.3,19.93,255.69
2026-02-17 12:34:17,7.18,18.7,255.69
2026-02-17 12:34:27,6.98,18.19,255.69
2026-02-17 12:34:37,7.33,18.98,255.69
2026-02-17 12:34:47,7.31,19.0,255.69
2026-02-17 12:34:57,7.52,19.76,255.69
2026-02-17 12:35:07,7.22,19.41,255.69
2026-02-17 12:35:17,7.68,19.09,255.69
2026-02-17 12:35:27,7.21,19.83,255.69
2026-02-17 12:35:37,7.05,18.08,255.69
2026-02-17 12:35:47,7.07,18.44,255.69
2026-02-17 12:35:57,6.95,18.25,255.69
2026-02-17 12:36:07,7.62,18.6,255.69
2026-02-17 12:36:17,7.59,17.96,255.69
2026-02-17 12:36:27,7.4,19.32,255.69
2026-02-17 12:36:37,7.09,18.71,255.69
2026-02-17 12:36:47,7.77,17.94,255.69
2026-02-17 12:36:57,7.24,18.24,255.69
2026-02-17 12:37:07,7.21,19.11,255.69
2026-02-17 12:37:17,7.61,19.46,255.69
2026-02-17 12:37:27,7.39,20.24,255.69
2026-02-17 12:37:37,7.75,20.86,255.69
2026-02-17 12:37:47,7.41,19.18,255.69
2026-02-17 12:37:57,7.21,18.25,255.69
2026-02-17 12:38:07,7.25,17.5,255.69
2026-02-17 12:38:17,6.9,19.09,255.69
2026-02-17 12:38:27,7.25,18.37,255.69
2026-02-17 12:38:37,7.58,18.63,255.69
2026-02-17 12:38:47,7.34,18.5,255.69
2026-02-17 12:38:57,7.33,18.81,255.69
2026-02-17 12:39:07,7.1,19.61,255.69
2026-02-17 12:39:17,7.42,19.0,255.69
2026-02-17 12:39:27,7.58,18.8,255.69
2026-02-17 12:39:37,7.37,18.23,255.69
2026-02-17 12:39:47,7.4,17.8,255.69
2026-02-17 12:39:57,7.13,18.58,255.69
2026-02-17 12:40:07,7.48,18.86,255.69
2026-02-17 12:40:17,6.64,20.09,255.69
2026-02-17 12:40:27,7.39,18.99,255.69
2026-02-17 12:40:37,7.94,19.56,255.69
2026-02-17 12:40:47,7.0,18.57,255.69
2026-02-17 12:40:57,7.28,18.12,255.69
2026-02-17 12:41:07,7.35,18.31,255.69
2026-02-17 12:41:17,7.26,18.42,255.69
2026-02-17 12:41:27,7.57,20.32,255.69
2026-02-17 12:41:37,7.47,18.36,255.69
2026-02-17 12:41:47,7.37,19.46,255.69
2026-02-17 12:41:57,7.5,18.31,255.69
2026-02-17 12:42:07,7.37,19.52,255.69
2026-02-17 12:42:17,8.02,19.16,255.69
2026-02-17 12:42:27,7.35,18.8,255.69
2026-02-17 12:42:37,7.42,18.88,255.69
2026-02-17 12:42:47,7.01,18.52,255.69
2026-02-17 12:42:57,7.21,19.24,255.69
2026-02-17 12:43:07,7.57,18.65,255.69
2026-02-17 12:43:17,7.08,18.14,255.69
2026-02-17 12:43:27,6.88,18.1,255.69
2026-02-17 12:43:37,7.35,19.07,255.69
2026-02-17 12:43:47,7.62,20.01,255.69
2026-02-17 12:43:57,7.35,19.06,255.69
2026-02-17 12:44:07,7.25,18.87,255.69
2026-02-17 12:44:17,6.9,19.14,255.69
2026-02-17 12:44:27,7.43,19.82,255.69
2026-02-17 12:44:37,7.48,19.09,255.69
2026-02-17 12:44:47,6.93,18.67,255.69
2026-02-17 12:44:57,7.63,19.73,255.69
2026-02-17 12:45:07,7.67,19.55,255.69
2026-02-17 12:45:17,7.75,20.3,255.69
2026-02-17 12:45:27,7.68,19.65,255.69
2026-02-17 12:45:37,7.75,18.73,255.69
2026-02-17 12:45:47,7.7,18.68,255.69
2026-02-17 12:45:57,7.84,21.04,255.69
2026-02-17 12:46:07,7.31,21.14,255.69
2026-02-17 12:46:17,7.59,20.37,255.69
2026-02-17 12:46:27,7.89,20.32,255.69
2026-02-17 12:46:37,8.31,22.49,255.69
2026-02-17 12:46:47,8.56,20.95,255.69
2026-02-17 12:46:57,8.55,21.15,255.69
2026-02-17 12:47:07,8.8,22.47,255.69
2026-02-17 12:47:17,9.07,22.46,255.69
2026-02-17 12:47:27,8.74,23.39,255.69
2026-02-17 12:47:37,9.21,23.57,255.69
2026-02-17 12:47:47,9.07,24.35,255.69
2026-02-17 12:47:57,9.18,25.31,255.69
2026-02-17 12:48:07,9.42,24.27,255.69
2026-02-17 12:48:17,8.68,25.56,255.69
2026-02-17 12:48:27,10.49,23.51,255.69
2026-02-17 12:48:37,10.15,25.84,255.69
2026-02-17 12:48:47,9.97,25.51,255.69
2026-02-17 12:48:57,11.01,25.55,255.69
2026-02-17 12:49:07,10.25,25.87,255.69
2026-02-17 12:49:17,10.4,26.56,255.69
2026-02-17 12:49:27,10.5,28.42,255.69
2026-02-17 12:49:37,11.21,26.3,255.69
2026-02-17 12:49:47,10.62,27.69,255.69
2026-02-17 12:49:57,10.79,27.37,255.69
2026-02-17 12:50:07,11.25,27.61,255.69
2026-02-17 12:50:17,10.99,28.96,255.69
2026-02-17 12:50:27,10.85,28.78,255.69
2026-02-17 12:50:37,11.35,29.72,255.69
2026-02-17 12:50:47,11.9,28.4,255.69
2026-02-17 12:50:57,11.06,27.9,255.69
2026-02-17 12:51:07,11.1,28.38,255.69
2026-02-17 12:51:17,11.17,28.84,255.69
2026-02-17 12:51:27,11.52,28.78,255.69
2026-02-17 12:51:37,10.99,27.52,255.69
2026-02-17 12:51:47,11.05,28.69,255.69
2026-02-17 12:51:57,10.64,28.83,255.69
2026-02-17 12:52:07,10.83,31.2,255.69
2026-02-17 12:52:17,10.95,30.54,255.69
2026-02-17 12:52:27,11.08,27.79,255.69
2026-02-17 12:52:37,11.73,28.36,255.69
2026-02-17 12:52:47,11.23,27.19,255.69
2026-02-17 12:52:57,10.79,28.06,255.69
2026-02-17 12:53:07,10.81,28.97,255.69
2026-02-17 12:53:17,11.56,29.86,255.69
2026-02-17 12:53:27,11.42,27.92,255.69
2026-02-17 12:53:37,11.06,28.04,255.69
2026-02-17 12:53:47,10.97,26.55,255.69
2026-02-17 12:53:57,11.46,28.53,255.69
2026-02-17 12:54:07,10.67,27.62,255.69
2026-02-17 12:54:17,11.15,28.16,255.69
2026-02-17 12:54:27,11.79,27.81,255.69
2026-02-17 12:54:37,11.12,28.6,255.69
2026-02-17 12:54:47,10.87,26.94,255.69
2026-02-17 12:54:57,11.25,27.23,255.69
2026-02-17 12:55:07,11.01,30.84,255.69
2026-02-17 12:55:17,10.68,27.4,255.69
2026-02-17 12:55:27,11.4,27.59,255.69
2026-02-17 12:55:37,11.5,30.55,255.69
2026-02-17 12:55:47,11.01,31.64,255.69
2026-02-17 12:55:57,11.04,27.52,255.69
2026-02-17 12:56:07,10.83,28.32,255.69
2026-02-17 12:56:17,11.07,29.03,255.69
2026-02-17 12:56:27,10.99,30.44,255.69
2026-02-17 12:56:37,10.63,27.7,255.69
2026-02-17 12:56:47,11.71,28.45,255.69
2026-02-17 12:56:57,11.24,29.47,255.69
2026-02-17 12:57:07,11.36,29.12,255.69
2026-02-17 12:57:17,11.49,28.31,255.69
2026-02-17 12:57:27,11.28,28.55,255.69
2026-02-17 12:57:37,11.05,27.32,255.69
2026-02-17 12:57:47,11.12,28.45,255.69
2026-02-17 12:57:57,10.96,28.42,255.69
2026-02-17 12:58:07,11.27,29.01,255.69
2026-02-17 12:58:17,11.19,28.13,255.69
2026-02-17 12:58:27,10.88,29.16,255.69
2026-02-17 12:58:37,10.69,29.71,255.69
2026-02-17 12:58:47,11.19,28.84,255.69
2026-02-17 12:58:57,11.1,29.04,255.69
2026-02-17 12:59:07,10.45,28.74,255.69
2026-02-17 12:59:17,11.28,28.69,255.69
2026-02-17 12:59:27,11.42,27.97,255.69
2026-02-17 12:59:37,12.04,29.01,255.69
2026-02-17 12:59:47,10.81,28.59,255.69
2026-02-17 12:59:57,10.87,30.81,255.69
2026-02-17 13:00:07,10.74,30.28,255.69
2026-02-17 13:00:17,11.12,29.08,255.69
2026-02-17 13:00:27,11.16,27.92,255.69
2026-02-17 13:00:37,10.83,27.58,255.69
2026-02-17 13:00:47,11.01,29.89,255.69
2026-02-17 13:00:57,10.45,28.95,255.69
2026-02-17 13:01:07,11.46,29.22,255.69
2026-02-17 13:01:17,10.84,26.95,255.69
2026-02-17 13:01:27,11.07,29.67,255.69
2026-02-17 13:01:37,10.62,29.15,255.69
2026-02-17 13:01:47,10.91,27.58,255.69
2026-02-17 13:01:57,10.91,28.21,255.69
2026-02-17 13:02:07,11.14,29.0,255.69
2026-02-17 13:02:17,11.24,28.74,255.69
2026-02-17 13:02:27,11.66,28.44,255.69
2026-02-17 13:02:37,11.38,28.63,255.69
2026-02-17 13:02:47,11.5,28.43,255.69
2026-02-17 13:02:57,11.53,28.84,255.69
2026-02-17 13:03:07,11.28,30.22,255.69
2026-02-17 13:03:17,11.03,26.18,255.69
2026-02-17 13:03:27,11.41,28.5,255.69
2026-02-17 13:03:37,11.54,28.92,255.69
2026-02-17 13:03:47,11.41,28.98,255.69
2026-02-17 13:03:57,10.57,28.36,255.69
2026-02-17 13:04:07,10.81,26.98,255.69
2026-02-17 13:04:17,11.02,29.07,255.69
2026-02-17 13:04:27,11.4,30.48,255.69
2026-02-17 13:04:37,11.0,27.16,255.69
2026-02-17 13:04:47,11.4,29.56,255.69
2026-02-17 13:04:57,11.58,28.4,255.69
2026-02-17 13:05:07,11.4,28.67,255.69
2026-02-17 13:05:17,11.49,27.68,255.69
2026-02-17 13:05:27,10.78,28.39,255.69
2026-02-17 13:05:37,11.29,30.0,255.69
2026-02-17 13:05:47,10.89,29.28,255.69
2026-02-17 13:05:57,10.54,30.49,255.69
2026-02-17 13:06:07,11.06,29.87,255.69
2026-02-17 13:06:17,11.57,29.13,255.69
2026-02-17 13:06:27,11.23,30.5,255.69
2026-02-17 13:06:37,11.78,29.17,255.69
2026-02-17 13:06:47,11.19,29.57,255.69
2026-02-17 13:06:57,12.04,28.44,255.69
2026-02-17 13:07:07,11.22,28.8,255.69
2026-02-17 13:07:17,11.19,28.03,255.69
2026-02-17 13:07:27,10.66,29.74,255.69
2026-02-17 13:07:37,11.45,27.56,255.69
2026-02-17 13:07:47,10.93,29.53,255.69
2026-02-17 13:07:57,10.89,28.54,255.69
2026-02-17 13:08:07,11.49,29.91,255.69
2026-02-17 13:08:17,11.57,29.49,255.69
2026-02-17 13:08:27,11.54,30.58,255.69
2026-02-17 13:08:37,10.97,29.47,255.69
2026-02-17 13:08:47,11.14,27.16,255.69
2026-02-17 13:08:57,11.1,28.67,255.69
2026-02-17 13:09:07,11.41,27.56,255.69
2026-02-17 13:09:17,11.56,28.22,255.69
2026-02-17 13:09:27,11.23,30.27,255.69
2026-02-17 13:09:37,11.77,29.37,255.69
2026-02-17 13:09:47,11.46,28.03,255.69
2026-02-17 13:09:57,11.01,27.72,255.69
2026-02-17 13:10:07,11.25,28.76,255.69
2026-02-17 13:10:17,11.63,27.51,255.69
2026-02-17 13:10:27,11.79,28.06,255.69
2026-02-17 13:10:37,11.51,29.05,255.69
2026-02-17 13:10:47,11.22,29.9,255.69
2026-02-17 13:10:57,11.08,29.35,255.69
2026-02-17 13:11:07,11.31,26.45,255.69
2026-02-17 13:11:17,11.68,29.04,255.69
2026-02-17 13:11:27,11.33,28.81,255.69
2026-02-17 13:11:37,11.24,29.15,255.69
2026-02-17 13:11:47,11.13,30.37,255.69
2026-02-17 13:11:57,10.95,26.67,255.69
2026-02-17 13:12:07,11.15,28.14,255.69
2026-02-17 13:12:17,11.19,29.38,255.69
2026-02-17 13:12:27,11.66,27.15,255.69
2026-02-17 13:12:37,11.04,30.27,255.69
2026-02-17 13:12:47,11.17,29.15,255.69
2026-02-17 13:12:57,10.83,29.63,255.69
2026-02-17 13:13:07,11.34,28.2,255.69
2026-02-17 13:13:17,11.55,29.6,255.69
2026-02-17 13:13:27,11.7,29.86,255.69
2026-02-17 13:13:37,11.18,29.01,255.69
2026-02-17 13:13:47,11.29,29.01,255.69
2026-02-17 13:13:57,11.01,29.05,255.69
2026-02-17 13:14:07,11.3,27.91,255.69
2026-02-17 13:14:17,11.23,28.63,255.69
2026-02-17 13:14:27,11.13,28.63,255.69
2026-02-17 13:14:37,11.19,29.17,255.69
2026-02-17 13:14:47,11.32,29.79,255.69
2026-02-17 13:14:57,11.07,27.71,255.69
2026-02-17 13:15:07,11.08,28.65,255.69
2026-02-17 13:15:17,11.69,30.28,255.69
2026-02-17 13:15:27,12.01,28.04,255.69
2026-02-17 13:15:37,10.67,27.95,255.69
2026-02-17 13:15:47,10.68,28.98,255.69
2026-02-17 13:15:57,10.81,29.63,255.69
2026-02-17 13:16:07,11.06,28.79,255.69
2026-02-17 13:16:17,11.44,30.12,255.69
2026-02-17 13:16:27,11.28,29.65,255.69
2026-02-17 13:16:37,11.11,29.62,255.69
2026-02-17 13:16:47,11.36,29.34,255.69
2026-02-17 13:16:57,10.87,31.15,255.69
2026-02-17 13:17:07,11.01,28.57,255.69
2026-02-17 13:17:17,11.08,26.78,255.69
2026-02-17 13:17:27,10.63,30.4,255.69
2026-02-17 13:17:37,10.82,28.32,255.69
2026-02-17 13:17:47,10.75,28.89,255.69
2026-02-17 13:17:57,11.4,30.15,255.69
2026-02-17 13:18:07,11.28,27.17,255.69
2026-02-17 13:18:17,11.26,27.57,255.69
2026-02-17 13:18:27,10.66,27.26,255.69
2026-02-17 13:18:37,10.78,27.98,255.69
2026-02-17 13:18:47,11.21,29.22,255.69
2026-02-17 13:18:57,10.22,29.36,255.69
2026-02-17 13:19:07,11.51,29.1,255.69
2026-02-17 13:19:17,10.53,27.41,255.69
2026-02-17 13:19:27,11.41,26.51,255.69
2026-02-17 13:19:37,10.89,28.88,255.69
2026-02-17 13:19:47,11.52,28.39,255.69
2026-02-17 13:19:57,12.17,29.29,255.69
2026-02-17 13:20:07,10.38,29.53,255.69
2026-02-17 13:20:17,11.42,29.01,255.69
2026-02-17 13:20:27,10.51,29.63,255.69
2026-02-17 13:20:37,11.2,29.05,255.69
2026-02-17 13:20:47,11.23,29.45,255.69
2026-02-17 13:20:57,11.16,28.11,255.69
2026-02-17 13:21:07,10.86,28.73,255.69
2026-02-17 13:21:17,11.42,29.07,255.69
2026-02-17 13:21:27,10.71,29.7,255.69
2026-02-17 13:21:37,11.68,28.47,255.69
2026-02-17 13:21:47,11.06,29.4,255.69
2026-02-17 13:21:57,10.62,28.6,255.69
2026-02-17 13:22:07,11.63,28.74,255.69
2026-02-17 13:22:17,11.14,29.75,255.69
2026-02-17 13:22:27,11.79,26.87,255.69
2026-02-17 13:22:37,11.49,27.56,255.69
2026-02-17 13:22:47,10.96,27.43,255.69
2026-02-17 13:22:57,11.1,26.58,255.69
2026-02-17 13:23:07,11.31,28.22,255.69
2026-02-17 13:23:17,11.81,29.67,255.69
2026-02-17 13:23:27,11.32,28.62,255.69
2026-02-17 13:23:37,11.26,29.07,255.69
2026-02-17 13:23:47,11.04,30.02,255.69
2026-02-17 13:23:57,11.19,30.26,255.69
2026-02-17 13:24:07,11.6,28.84,255.69
2026-02-17 13:24:17,11.13,30.29,255.69
2026-02-17 13:24:27,11.03,29.0,255.69
2026-02-17 13:24:37,10.96,28.06,255.69
2026-02-17 13:24:47,10.98,28.32,255.69
2026-02-17 13:24:57,10.76,27.43,255.69
2026-02-17 13:25:07,10.89,28.02,255.69
2026-02-17 13:25:17,11.79,28.55,255.69
2026-02-17 13:25:27,11.05,29.73,255.69
2026-02-17 13:25:37,11.52,30.66,255.69
2026-02-17 13:25:47,10.3,27.52,255.69
2026-02-17 13:25:57,11.38,29.31,255.69
2026-02-17 13:26:07,11.11,27.86,255.69
2026-02-17 13:26:17,11.01,29.39,255.69
2026-02-17 13:26:27,11.3,28.78,255.69
2026-02-17 13:26:37,11.1,27.07,255.69
2026-02-17 13:26:47,10.54,29.86,255.69
2026-02-17 13:26:57,11.48,28.3,255.69
2026-02-17 13:27:07,11.28,28.37,255.69
2026-02-17 13:27:17,11.04,27.83,255.69
2026-02-17 13:27:27,10.81,28.25,255.69
2026-02-17 13:27:37,10.64,29.34,255.69
2026-02-17 13:27:47,11.24,28.72,255.69
2026-02-17 13:27:57,11.74,29.25,255.69
2026-02-17 13:28:07,11.15,29.32,255.69
2026-02-17 13:28:17,10.73,30.26,255.69
2026-02-17 13:28:27,11.36,28.56,255.69
2026-02-17 13:28:37,11.24,27.43,255.69
2026-02-17 13:28:47,11.46,30.04,255.69
2026-02-17 13:28:57,11.32,28.57,255.69
2026-02-17 13:29:07,10.21,30.05,255.69
2026-02-17 13:29:17,11.25,29.3,255.69
2026-02-17 13:29:27,10.92,28.82,255.69
2026-02-17 13:29:37,10.71,29.26,255.69
2026-02-17 13:29:47,11.23,30.9,255.69
2026-02-17 13:29:57,11.23,31.03,255.69
2026-02-17 13:30:07,10.69,28.98,255.69
2026-02-17 13:30:17,11.42,29.07,255.69
2026-02-17 13:30:27,11.43,30.0,255.69
2026-02-17 13:30:37,11.12,28.06,255.69
2026-02-17 13:30:47,10.93,29.25,255.69
2026-02-17 13:30:57,10.91,28.93,255.69
2026-02-17 13:31:07,11.64,29.23,255.69
2026-02-17 13:31:17,10.74,28.11,255.69
2026-02-17 13:31:27,11.57,27.44,255.69
2026-02-17 13:31:37,11.12,26.96,255.69
2026-02-17 13:31:47,11.13,27.91,255.69
2026-02-17 13:31:57,10.7,28.44,255.69
2026-02-17 13:32:07,11.11,28.66,255.69
2026-02-17 13:32:17,11.49,30.94,255.69
2026-02-17 13:32:27,10.78,30.09,255.69
2026-02-17 13:32:37,11.39,27.98,255.69
2026-02-17 13:32:47,11.26,29.44,255.69
2026-02-17 13:32:57,11.07,28.67,255.69
2026-02-17 13:33:07,11.54,28.8,255.69
2026-02-17 13:33:17,10.48,29.28,255.69
2026-02-17 13:33:27,11.41,29.72,255.69
2026-02-17 13:33:37,11.78,28.74,255.69
2026-02-17 13:33:47,11.63,29.99,255.69
2026-02-17 13:33:57,11.36,27.8,255.69
2026-02-17 13:34:07,11.09,28.96,255.69
2026-02-17 13:34:17,11.01,31.62,255.69
2026-02-17 13:34:27,11.07,29.18,255.69
2026-02-17 13:34:37,11.31,30.42,255.69
2026-02-17 13:34:47,11.01,29.0,255.69
2026-02-17 13:34:57,11.54,29.55,255.69
2026-02-17 13:35:07,11.97,28.9,255.69
2026-02-17 13:35:17,11.16,28.79,255.69
2026-02-17 13:35:27,10.73,28.17,255.69
2026-02-17 13:35:37,10.82,29.39,255.69
2026-02-17 13:35:47,11.44,28.05,255.69
2026-02-17 13:35:57,11.14,29.63,255.69
2026-02-17 13:36:07,11.61,30.06,255.69
2026-02-17 13:36:17,11.02,29.32,255.69
2026-02-17 13:36:27,11.58,28.67,255.69
2026-02-17 13:36:37,11.07,29.42,255.69
2026-02-17 13:36:47,10.99,28.65,255.69
2026-02-17 13:36:57,11.18,29.91,255.69
2026-02-17 13:37:07,10.8,27.11,255.69
2026-02-17 13:37:17,11.85,28.61,255.69
2026-02-17 13:37:27,11.1,26.96,255.69
2026-02-17 13:37:37,11.48,27.45,255.69
2026-02-17 13:37:47,10.98,30.35,255.69
2026-02-17 13:37:57,10.84,29.86,255.69
2026-02-17 13:38:07,11.05,28.23,255.69
2026-02-17 13:38:17,11.67,27.44,255.69
2026-02-17 13:38:27,11.09,25.99,255.69
2026-02-17 13:38:37,10.91,28.4,255.69
2026-02-17 13:38:47,11.2,31.44,255.69
2026-02-17 13:38:57,11.46,29.39,255.69
2026-02-17 13:39:07,11.74,28.39,255.69
2026-02-17 13:39:17,11.27,29.43,255.69
2026-02-17 13:39:27,11.33,27.38,255.69
2026-02-17 13:39:37,11.41,28.66,255.69
2026-02-17 13:39:47,10.74,29.05,255.69
2026-02-17 13:39:57,10.85,28.87,255.69
2026-02-17 13:40:07,10.88,29.76,255.69
2026-02-17 13:40:17,10.74,29.3,255.69
2026-02-17 13:40:27,11.49,29.64,255.69
2026-02-17 13:40:37,11.26,28.26,255.69
2026-02-17 13:40:47,11.23,29.87,255.69
2026-02-17 13:40:57,10.43,30.62,255.69
2026-02-17 13:41:07,11.88,27.97,255.69
2026-02-17 13:41:17,10.93,28.05,255.69
2026-02-17 13:41:27,11.81,30.32,255.69
2026-02-17 13:41:37,10.8,28.76,255.69
2026-02-17 13:41:47,10.91,30.38,255.69
2026-02-17 13:41:57,10.52,28.51,255.69
2026-02-17 13:42:07,11.32,30.44,255.69
2026-02-17 13:42:17,10.87,29.09,255.69
2026-02-17 13:42:27,10.89,29.22,255.69
2026-02-17 13:42:37,10.73,30.55,255.69
2026-02-17 13:42:47,11.53,28.59,255.69
2026-02-17 13:42:57,11.41,28.01,255.69
2026-02-17 13:43:07,11.87,28.51,255.69
2026-02-17 13:43:17,10.96,29.42,255.69
2026-02-17 13:43:27,11.3,27.38,255.69
2026-02-17 13:43:37,10.76,29.64,255.69
2026-02-17 13:43:47,11.1,28.41,255.69
2026-02-17 13:43:57,10.98,30.12,255.69
2026-02-17 13:44:07,11.38,26.56,255.69
2026-02-17 13:44:17,11.55,28.16,255.69
2026-02-17 13:44:27,11.52,27.3,255.69
2026-02-17 13:44:37,10.93,28.12,255.69
2026-02-17 13:44:47,11.56,29.21,255.69
2026-02-17 13:44:57,11.17,28.81,255.69
2026-02-17 13:45:07,11.09,28.74,255.69
2026-02-17 13:45:17,10.92,28.84,255.69
2026-02-17 13:45:27,11.16,29.21,255.69
2026-02-17 13:45:37,11.86,27.98,255.69
2026-02-17 13:45:47,11.34,29.71,255.69
2026-02-17 13:45:57,11.35,29.68,255.69
2026-02-17 13:46:07,11.02,29.39,255.69
2026-02-17 13:46:17,11.89,29.56,255.69
2026-02-17 13:46:27,11.63,29.25,255.69
2026-02-17 13:46:37,10.89,31.08,255.69
2026-02-17 13:46:47,11.11,28.91,255.69
2026-02-17 13:46:57,11.15,28.69,255.69
